bookName,author,email,id,authorUrl,pmUrl,bookUrl,followerCount,pageCount,viewCount,chaptersCount,lastUpdateDate,dataCollectionDate,actionPlanned
A Match Made in Sibling Rivalry.,Kitty Paws,,33055,https://www.royalroad.com/profile/103878,https://www.royalroad.com/private/send/103878,https://www.royalroad.com/fiction/33055/a-match-made-in-sibling-rivalry,1,22,36,1,JUNE042020,15 Jun 2020 13:52:32 GMT,
The Circle in Escapism,jelatin,,32524,https://www.royalroad.com/profile/162228,https://www.royalroad.com/private/send/162228,https://www.royalroad.com/fiction/32524/the-circle-in-escapism,1,22,168,5,JUNE012020,15 Jun 2020 13:52:32 GMT,
zalex story corner,okmaster,,31466,https://www.royalroad.com/profile/116642,https://www.royalroad.com/private/send/116642,https://www.royalroad.com/fiction/31466/zalex-story-corner,1,86,409,11,JUNE122020,15 Jun 2020 13:52:32 GMT,
Spirits,Yassaka,,33151,https://www.royalroad.com/profile/169663,https://www.royalroad.com/private/send/169663,https://www.royalroad.com/fiction/33151/spirits,1,89,394,11,JUNE152020,15 Jun 2020 13:52:32 GMT,
Forgiven,Magicrealism,,33127,https://www.royalroad.com/profile/169509,https://www.royalroad.com/private/send/169509,https://www.royalroad.com/fiction/33127/forgiven,1,73,304,10,JUNE112020,15 Jun 2020 13:52:32 GMT,
7th Chronicle: Utopian Road,jordiMaverick_bW,,32490,https://www.royalroad.com/profile/151259,https://www.royalroad.com/private/send/151259,https://www.royalroad.com/fiction/32490/7th-chronicle-utopian-road,1,67,444,12,MAY192020,15 Jun 2020 13:52:32 GMT,
The Book of Jade (Book 1 of The Hunter-Zhang Archives),nichebezarius,,32244,https://www.royalroad.com/profile/57541,https://www.royalroad.com/private/send/57541,https://www.royalroad.com/fiction/32244/the-book-of-jade-book-1-of-the-hunter-zhang-archives,1,64,227,7,JUNE112020,15 Jun 2020 13:52:32 GMT,
Stained Warriors,wordweaver2000,,32326,https://www.royalroad.com/profile/163935,https://www.royalroad.com/private/send/163935,https://www.royalroad.com/fiction/32326/stained-warriors,1,57,579,11,JUNE122020,15 Jun 2020 13:52:32 GMT,
Universe Hopping,Jking0fTh3Stone,,32658,https://www.royalroad.com/profile/150673,https://www.royalroad.com/private/send/150673,https://www.royalroad.com/fiction/32658/universe-hopping,1,57,204,5,JUNE122020,15 Jun 2020 13:52:32 GMT,
Twenty Minutes Into The Future,Sebastian Lindblad,,32321,https://www.royalroad.com/profile/164786,https://www.royalroad.com/private/send/164786,https://www.royalroad.com/fiction/32321/twenty-minutes-into-the-future,1,56,1073,20,JUNE132020,15 Jun 2020 13:52:32 GMT,
Carnal,RobotOnRepeat,,31473,https://www.royalroad.com/profile/159626,https://www.royalroad.com/private/send/159626,https://www.royalroad.com/fiction/31473/carnal,1,55,156,3,MAY222020,15 Jun 2020 13:52:32 GMT,
ULTRA SAGA,MAKO TIGERHEART,,32927,https://www.royalroad.com/profile/168456,https://www.royalroad.com/private/send/168456,https://www.royalroad.com/fiction/32927/ultra-saga,1,67,327,8,JUNE142020,15 Jun 2020 13:52:32 GMT,
The Widow and the Jackal (Part 1: Incarnadine),Andrew Coletti,,33145,https://www.royalroad.com/profile/167183,https://www.royalroad.com/private/send/167183,https://www.royalroad.com/fiction/33145/the-widow-and-the-jackal-part-1-incarnadine,1,53,125,6,JUNE132020,15 Jun 2020 13:52:32 GMT,
F Doctor,Komrade Doggo,,31401,https://www.royalroad.com/profile/118202,https://www.royalroad.com/private/send/118202,https://www.royalroad.com/fiction/31401/f-doctor,1,51,568,10,MAY242020,15 Jun 2020 13:52:32 GMT,
Butterfly Weed,BBBTheSecond,,32054,https://www.royalroad.com/profile/63871,https://www.royalroad.com/private/send/63871,https://www.royalroad.com/fiction/32054/butterfly-weed,1,49,301,8,MAY262020,15 Jun 2020 13:52:32 GMT,
Chance,Narwhal emperor,,31108,https://www.royalroad.com/profile/99104,https://www.royalroad.com/private/send/99104,https://www.royalroad.com/fiction/31108/chance,1,48,180,5,MAY102020,15 Jun 2020 13:52:32 GMT,
World War Academy,REKAiGNITE,,32666,https://www.royalroad.com/profile/166407,https://www.royalroad.com/private/send/166407,https://www.royalroad.com/fiction/32666/world-war-academy,1,45,92,4,JUNE102020,15 Jun 2020 13:52:32 GMT,
The Jewel of Orion,TwayneJustice,,32008,https://www.royalroad.com/profile/162251,https://www.royalroad.com/private/send/162251,https://www.royalroad.com/fiction/32008/the-jewel-of-orion,1,43,304,7,JUNE112020,15 Jun 2020 13:52:32 GMT,
Jinn of the World: The Grand Flame of Tys,RudyRabbit,,32885,https://www.royalroad.com/profile/167957,https://www.royalroad.com/private/send/167957,https://www.royalroad.com/fiction/32885/jinn-of-the-world-the-grand-flame-of-tys,1,42,77,3,MAY312020,15 Jun 2020 13:52:32 GMT,
Dual Soul Vol.1,darkone4587,,32223,https://www.royalroad.com/profile/152670,https://www.royalroad.com/private/send/152670,https://www.royalroad.com/fiction/32223/dual-soul-vol1,1,39,384,10,JUNE072020,15 Jun 2020 13:52:32 GMT,
Holders,Mageseeker,,32622,https://www.royalroad.com/profile/166602,https://www.royalroad.com/private/send/166602,https://www.royalroad.com/fiction/32622/holders,1,38,122,6,JUNE132020,15 Jun 2020 13:52:32 GMT,
Blade of Crom,Mathesthos,,31492,https://www.royalroad.com/profile/158564,https://www.royalroad.com/private/send/158564,https://www.royalroad.com/fiction/31492/blade-of-crom,1,38,557,12,MAY232020,15 Jun 2020 13:52:32 GMT,
The Rogue who wasn't a wizard,Tschallacka,,32660,https://www.royalroad.com/profile/94454,https://www.royalroad.com/private/send/94454,https://www.royalroad.com/fiction/32660/the-rogue-who-wasnt-a-wizard,2,3,39,1,MAY212020,15 Jun 2020 13:52:32 GMT,
Not Again...,Pantsi,,32830,https://www.royalroad.com/profile/167855,https://www.royalroad.com/private/send/167855,https://www.royalroad.com/fiction/32830/not-again,2,3,30,1,MAY282020,15 Jun 2020 13:52:32 GMT,
Modern Cultivation Earth,Richard Wong,,32593,https://www.royalroad.com/profile/161449,https://www.royalroad.com/private/send/161449,https://www.royalroad.com/fiction/32593/modern-cultivation-earth,2,3,57,1,MAY182020,15 Jun 2020 13:52:32 GMT,
Pellicia,Justin Porter,,33194,https://www.royalroad.com/profile/169466,https://www.royalroad.com/private/send/169466,https://www.royalroad.com/fiction/33194/pellicia,2,2,56,1,JUNE102020,15 Jun 2020 13:52:32 GMT,
Reincarnated As The Immortal Demon King,GoblinTear,,33064,https://www.royalroad.com/profile/167518,https://www.royalroad.com/private/send/167518,https://www.royalroad.com/fiction/33064/reincarnated-as-the-immortal-demon-king,2,2,62,1,JUNE052020,15 Jun 2020 13:52:32 GMT,
The Ascendancy,jward47,,32529,https://www.royalroad.com/profile/89822,https://www.royalroad.com/private/send/89822,https://www.royalroad.com/fiction/32529/the-ascendancy,2,2,24,1,MAY162020,15 Jun 2020 13:52:32 GMT,
Handa,NicolLovesU,,33107,https://www.royalroad.com/profile/169374,https://www.royalroad.com/private/send/169374,https://www.royalroad.com/fiction/33107/handa,2,2,18,1,JUNE072020,15 Jun 2020 13:52:32 GMT,
The Paladins: Forged in Flames,Kings Order,,32306,https://www.royalroad.com/profile/158852,https://www.royalroad.com/private/send/158852,https://www.royalroad.com/fiction/32306/the-paladins-forged-in-flames,2,2,43,1,JUNE122020,15 Jun 2020 13:52:32 GMT,
